LUMINOSIDADE %;TEMP AR Celsius;GASES %;UMIDADE %;LATITUDE;LONGITUDE;TEMP AGUA Celsius;OXI AGUA mg/L;SOM
98.92;34.51;71.96;53.51;-12.7383394;-38.8928985;58.72;76.56;885
98.83;34.31;71.56;56.11;-12.7382888;-38.8933715;58.10;76.89;908
99.02;34.11;71.76;55.01;-12.7381992;-38.8938217;57.81;77.85;977
98.92;33.71;70.68;55.81;-12.7381286;-38.8942794;58.08;78.48;819
99.12;33.81;71.76;57.01;-12.7380590;-38.8947143;57.55;78.59;949
99.12;34.21;71.66;59.11;-12.7380199;-38.8951988;57.85;79.58;708
99.22;34.41;71.96;57.51;-12.7379999;-38.8956489;57.17;80.70;788
99.32;34.81;71.56;55.61;-12.7379789;-38.8961296;59.59;79.87;892
99.32;35.41;71.56;54.01;-12.7379198;-38.8965492;58.91;80.44;706
99.32;35.81;71.47;54.31;-12.7379198;-38.8970603;57.94;79.85;933
99.22;36.61;71.66;53.61;-12.7378091;-38.8975067;57.51;80.20;799
99.12;37.11;71.17;53.61;-12.7375802;-38.8979415;56.83;81.07;862
99.22;36.61;71.96;52.51;-12.7373294;-38.8984107;56.63;83.00;524
99.32;37.11;55.34;53.01;-12.7371101;-38.8989295;56.41;81.49;98
99.32;37.21;51.13;50.01;-12.7369899;-38.8994560;56.30;79.85;913
99.22;37.30;47.70;50.11;-12.7368898;-38.8999366;56.63;79.53;855
99.32;37.50;6.94;49.41;-12.7367591;-38.9004478;58.05;79.36;906
99.22;37.90;63.93;49.41;-12.7365493;-38.9009017;56.81;79.08;911
99.22;37.81;43.01;51.61;-12.7362890;-38.9013862;57.75;79.79;493
99.32;37.60;47.51;50.01;-12.7360706;-38.9019126;55.61;81.92;987
98.53;37.30;61.59;53.21;-12.7358093;-38.9024467;57.40;79.49;940
99.22;37.11;53.97;54.81;-12.7355403;-38.9029502;55.88;80.04;905
99.22;37.11;66.38;52.61;-12.7353000;-38.9034690;55.57;78.65;978
99.02;37.11;71.76;51.21;-12.7350797;-38.9039611;56.05;78.24;880
98.92;36.61;72.04;51.11;-12.7348890;-38.9044990;56.75;74.70;927
99.02;36.01;72.15;52.51;-12.7347497;-38.9050216;56.49;77.97;974
99.02;35.61;71.66;53.61;-12.7346096;-38.9055290;55.78;79.25;1023
98.92;35.11;72.25;53.71;-12.7344799;-38.9061012;55.62;77.10;861
99.02;35.01;72.93;55.71;-12.7342996;-38.9066276;55.74;77.09;829
99.02;35.11;72.74;55.91;-12.7340402;-38.9071884;55.13;80.09;962
98.92;34.71;72.44;57.41;-12.7338190;-38.9077377;55.62;78.95;826
99.02;34.71;72.44;56.21;-12.7335596;-38.9082946;55.75;79.11;1014
99.02;34.91;72.35;55.51;-12.7332296;-38.9088211;56.50;79.30;885
98.83;34.91;72.35;55.71;-12.7328901;-38.9092903;55.83;79.66;830
98.73;34.81;71.47;56.21;-12.7326393;-38.9097862;55.74;80.47;895
98.73;34.51;71.96;57.61;-12.7323493;-38.9103317;55.12;78.80;881
98.83;34.21;71.27;58.81;-12.7321195;-38.9108314;55.04;77.55;754
98.83;34.21;71.27;61.41;-12.7319498;-38.9113845;55.24;79.67;822
98.83;33.81;71.08;58.01;-12.7317695;-38.9119796;54.65;80.29;927
98.73;33.81;70.98;56.41;-12.7315587;-38.9125289;55.05;80.36;940
98.63;33.51;71.66;57.91;-12.7314596;-38.9130897;53.92;85.04;790
98.83;33.41;71.47;58.81;-12.7314195;-38.9137001;54.05;85.53;792
98.83;33.31;71.66;61.51;-12.7313108;-38.9142875;54.91;79.11;993
98.83;33.31;71.37;61.61;-12.7312088;-38.9148483;55.02;78.80;836
98.73;33.31;71.17;62.11;-12.7311201;-38.9153861;56.46;78.63;906
98.73;33.31;71.47;59.61;-12.7310199;-38.9159660;54.97;77.55;845
98.83;33.31;71.56;61.31;-12.7308988;-38.9165306;55.51;76.19;1010
98.83;33.41;71.56;60.01;-12.7307386;-38.9170417;54.88;75.02;604
98.83;33.31;71.37;61.01;-12.7306089;-38.9175643;54.51;73.47;1018
98.92;33.51;72.05;56.21;-12.7304601;-38.9180259;54.28;77.13;892
98.92;33.71;71.56;56.31;-12.7302999;-38.9184799;54.57;77.14;792
98.92;33.81;71.56;57.31;-12.7301282;-38.9189758;54.66;75.99;775
98.92;33.91;71.56;57.11;-12.7299795;-38.9194755;54.28;76.32;856
98.92;33.91;71.08;58.61;-12.7298393;-38.9200096;55.17;76.93;811
99.02;34.21;71.08;57.71;-12.7296895;-38.9204826;54.42;75.95;900
99.02;34.41;70.98;56.41;-12.7295188;-38.9210090;54.43;79.23;672
99.02;34.81;70.78;58.51;-12.7293596;-38.9215507;53.98;78.41;820
99.12;35.11;71.08;54.71;-12.7291994;-38.9220695;54.28;78.09;981
99.02;35.31;70.59;54.61;-12.7290096;-38.9226303;54.37;78.05;933
99.02;35.41;70.59;52.61;-12.7287893;-38.9231605;53.87;77.99;919
98.92;35.51;71.66;54.31;-12.7285690;-38.9236717;54.16;77.36;859
98.83;35.41;71.56;53.51;-12.7283391;-38.9241600;54.47;79.24;850
98.73;35.41;67.95;53.61;-12.7280797;-38.9246215;55.10;77.74;830
98.63;35.41;71.47;53.71;-12.7278299;-38.9250602;55.18;78.04;914
98.53;35.11;70.49;56.51;-12.7275295;-38.9255218;55.51;77.50;936
98.73;35.01;70.49;54.11;-12.7272300;-38.9259796;55.82;78.58;904
98.63;34.91;68.92;53.71;-12.7269201;-38.9264183;55.65;79.68;643
98.73;34.91;69.02;51.11;-12.7266302;-38.9268760;55.42;79.56;873
98.63;35.01;68.92;53.41;-12.7263193;-38.9273376;55.77;79.33;865
98.14;34.81;68.05;52.61;-12.7259998;-38.9277954;55.38;78.77;703
98.24;34.41;68.44;54.51;-12.7256698;-38.9282302;55.81;80.71;860
98.34;34.31;66.29;54.51;-12.7253398;-38.9286689;54.58;86.27;864
98.34;34.11;67.85;57.11;-12.7250089;-38.9290809;55.17;86.49;678
98.44;34.01;68.05;57.51;-12.7246694;-38.9295196;54.81;86.29;875
98.44;34.01;68.24;59.21;-12.7243394;-38.9299697;55.05;86.92;782
98.44;33.91;67.56;58.21;-12.7239789;-38.9305000;55.17;87.76;862
98.34;33.81;68.44;57.01;-12.7234792;-38.9308280;55.76;87.50;888
98.44;33.41;69.90;57.01;-12.7228393;-38.9309883;55.30;86.03;765
98.73;33.71;70.39;55.21;-12.7222700;-38.9311943;55.34;85.78;774
98.83;33.81;71.47;56.81;-12.7216701;-38.9313964;55.69;83.93;932
98.73;33.51;70.68;56.91;-12.7210988;-38.9315185;56.02;84.41;1006
98.53;33.31;66.68;53.31;-12.7205495;-38.9316596;56.26;83.97;915
98.73;33.51;67.17;53.81;-12.7200002;-38.9317893;56.26;86.79;110
98.83;33.31;65.80;54.11;-12.7194395;-38.9319190;57.24;85.07;879
98.73;33.51;66.29;54.31;-12.7189102;-38.9320373;57.22;84.70;911
98.73;33.81;67.65;54.01;-12.7183494;-38.9322013;55.93;84.94;856
98.92;34.11;67.46;54.21;-12.7178297;-38.9323272;56.51;85.25;858
99.02;34.81;66.97;49.41;-12.7172994;-38.9324874;56.44;84.63;992
98.63;35.01;66.96;48.61;-12.7168397;-38.9325828;56.11;82.85;764
98.92;35.11;65.79;48.61;-12.7164297;-38.9327087;55.87;85.58;878
99.12;35.31;66.86;48.21;-12.7159795;-38.9328308;55.85;85.52;874
98.83;35.91;66.86;48.11;-12.7155599;-38.9329948;55.65;90.78;879
98.83;36.21;63.54;48.21;-12.7151594;-38.9331359;55.61;90.96;921
98.73;36.51;65.00;48.91;-12.7147397;-38.9332695;56.38;88.30;905
99.02;36.61;66.28;47.51;-12.7143287;-38.9334716;56.65;86.88;825
99.12;37.31;63.05;46.71;-12.7139902;-38.9336357;56.31;87.53;871
99.02;37.71;61.78;44.61;-12.7136096;-38.9338188;56.45;89.02;879
99.12;38.21;62.17;43.91;-12.7131986;-38.9340553;55.98;87.84;860
99.02;38.51;58.75;42.61;-12.7128095;-38.9343070;56.25;87.25;873
97.85;38.31;65.00;43.61;-12.7124090;-38.9345588;55.86;86.95;860
97.65;38.21;63.93;46.11;-12.7120485;-38.9348258;55.67;87.14;855
99.12;37.81;65.98;44.71;-12.7116994;-38.9351158;55.50;88.10;1021
99.12;38.01;66.08;45.41;-12.7113895;-38.9354095;55.30;89.49;872
98.24;37.51;65.49;46.71;-12.7109794;-38.9357299;55.74;88.47;845
97.56;37.01;64.91;48.31;-12.7105093;-38.9358978;55.75;88.41;874
98.92;36.91;66.08;46.31;-12.7100305;-38.9360923;55.66;88.57;864
98.92;37.31;66.08;47.71;-12.7096090;-38.9362297;55.46;87.88;876
98.92;37.51;66.96;45.21;-12.7091693;-38.9363555;55.15;88.87;842
98.83;37.71;66.08;45.41;-12.7087497;-38.9365310;55.63;91.03;843
98.83;37.91;65.10;46.51;-12.7083997;-38.9366493;55.65;91.18;841
98.92;37.91;66.37;45.61;-12.7080097;-38.9367904;55.24;91.69;974
98.92;38.21;65.00;43.91;-12.7075290;-38.9369354;55.47;89.13;850
99.02;38.31;62.56;44.21;-12.7071104;-38.9370880;55.56;90.32;922
99.02;38.60;16.42;45.01;-12.7066898;-38.9372062;56.62;90.75;873
99.12;39.00;18.48;44.91;-12.7062301;-38.9373893;56.11;90.68;896
99.12;39.60;6.74;40.31;-12.7058401;-38.9375419;55.75;89.53;886
99.12;40.30;6.94;42.61;-12.7054290;-38.9376869;55.29;90.20;921
99.22;40.90;6.74;38.01;-12.7049999;-38.9378280;55.36;89.95;916
99.22;41.60;45.16;38.51;-12.7045192;-38.9379692;55.25;89.11;912
99.22;42.00;42.72;37.81;-12.7040700;-38.9380912;55.33;89.37;836
98.92;42.40;51.52;37.91;-12.7035799;-38.9382171;55.03;90.26;926
99.22;41.51;52.59;40.11;-12.7031097;-38.9383010;54.57;90.02;861
99.22;39.90;15.25;40.91;-12.7026491;-38.9383544;55.76;83.35;792
99.22;38.30;6.74;42.31;-12.7021694;-38.9384613;55.31;82.30;1004
98.83;38.50;6.74;41.11;-12.7016601;-38.9385185;55.17;82.21;791
99.12;39.20;6.84;42.21;-12.7011795;-38.9386100;54.74;81.28;828
99.22;40.00;6.94;42.91;-12.7007293;-38.9387359;55.02;81.58;938
99.22;40.80;6.94;40.31;-12.7002487;-38.9388809;54.83;81.07;856
99.22;41.20;6.65;38.21;-12.6998500;-38.9390106;54.49;80.91;861
99.22;42.10;6.84;37.21;-12.6995496;-38.9390907;55.95;80.35;864
99.22;42.30;6.65;36.21;-12.6991987;-38.9391555;55.68;80.96;874
99.02;42.30;6.74;37.41;-12.6988401;-38.9392356;55.78;81.85;846
98.92;41.20;6.74;37.81;-12.6984205;-38.9393005;55.82;80.85;890
98.92;40.50;6.74;37.71;-12.6979894;-38.9393844;67.68;80.27;762
99.22;41.10;6.74;38.51;-12.6975498;-38.9394607;71.42;81.62;918
99.22;41.90;7.04;40.01;-12.6971597;-38.9395408;71.41;82.52;805
99.12;42.20;6.94;39.61;-12.6968097;-38.9396209;69.78;81.63;873
99.22;43.00;6.84;37.11;-12.6964788;-38.9397087;68.73;83.64;894
99.22;43.60;7.04;37.01;-12.6961793;-38.9398155;67.89;85.02;789
99.12;44.10;52.49;37.41;-12.6959104;-38.9399299;67.48;84.60;902
99.22;44.51;6.84;34.41;-12.6955595;-38.9400405;66.76;83.33;924
99.22;44.80;6.94;35.91;-12.6951599;-38.9401969;66.32;83.25;876
99.12;45.10;19.35;33.21;-12.6947698;-38.9403266;66.64;83.04;883
98.83;44.80;29.91;32.71;-12.6944093;-38.9404106;66.12;82.39;948
99.12;42.70;6.65;34.51;-12.6940193;-38.9404602;65.85;83.03;867
99.12;40.70;6.65;37.21;-12.6935997;-38.9404716;65.07;81.95;88
98.73;41.60;6.84;36.91;-12.6930704;-38.9404792;64.63;81.82;968
99.12;42.00;6.94;37.71;-12.6926202;-38.9405174;64.14;80.94;893
99.12;42.70;6.84;37.41;-12.6921606;-38.9405288;63.94;80.95;1002
98.63;42.00;6.74;36.31;-12.6916303;-38.9405860;63.98;80.81;905
99.22;42.70;6.74;35.01;-12.6912088;-38.9406394;63.29;80.50;907
99.12;43.40;6.74;35.51;-12.6908187;-38.9406852;63.83;80.07;898
99.12;44.10;6.84;36.41;-12.6903791;-38.9406852;62.59;79.80;900
99.02;44.40;6.74;35.91;-12.6899700;-38.9407157;62.27;79.22;892
99.12;44.50;6.55;34.51;-12.6894197;-38.9406814;60.95;79.13;827
99.12;44.40;6.55;33.61;-12.6888189;-38.9406814;60.16;73.89;886
99.02;44.50;6.65;33.51;-12.6883897;-38.9406852;58.88;73.56;959
99.12;44.20;6.65;34.81;-12.6879692;-38.9406814;58.13;73.66;848
99.12;44.00;6.74;36.21;-12.6874294;-38.9407005;56.71;69.18;969
99.12;43.60;6.55;34.51;-12.6868305;-38.9407463;56.77;64.85;1008
99.12;43.40;6.26;36.11;-12.6862707;-38.9407844;56.60;65.45;817
99.12;42.90;6.94;36.21;-12.6856489;-38.9408264;56.06;64.33;852
99.12;42.70;6.74;37.31;-12.6850395;-38.9408836;55.94;64.31;960
99.12;42.80;6.35;35.51;-12.6844797;-38.9408988;55.79;64.05;931
99.02;42.40;6.74;35.11;-12.6839399;-38.9408836;54.75;57.54;985
99.02;42.60;6.74;36.21;-12.6834392;-38.9409217;55.04;57.64;902
99.12;42.80;6.84;36.01;-12.6829795;-38.9409255;54.62;57.58;856
99.12;42.80;6.74;35.51;-12.6825199;-38.9409751;54.85;58.21;848
99.12;42.60;6.74;35.21;-12.6820993;-38.9409408;54.31;58.61;893
99.02;42.70;6.65;35.11;-12.6816892;-38.9409065;54.35;58.73;982
99.12;42.50;6.84;39.81;-12.6812391;-38.9409408;53.68;58.43;938
99.02;41.80;6.74;39.11;-12.6808090;-38.9409675;53.88;57.86;873
98.63;41.80;6.65;38.51;-12.6803588;-38.9410095;53.67;56.98;984
99.02;41.50;6.45;39.21;-12.6798801;-38.9410705;52.90;53.64;908
99.12;41.20;6.55;40.91;-12.6793689;-38.9410591;52.45;53.25;1021
99.12;41.20;7.04;41.91;-12.6788587;-38.9410705;52.07;52.17;865
99.12;41.30;7.04;39.71;-12.6783695;-38.9410896;52.43;58.38;946
99.12;41.50;6.74;39.31;-12.6777992;-38.9411315;52.22;60.21;921
99.12;41.80;6.94;40.51;-12.6772890;-38.9411315;52.79;59.82;870
99.02;42.00;6.74;37.51;-12.6767797;-38.9411582;53.60;62.07;918
99.12;42.20;6.74;37.71;-12.6763792;-38.9411544;53.24;61.26;923
99.12;41.50;6.74;36.61;-12.6759195;-38.9410896;52.99;59.84;890
99.12;39.60;6.45;38.21;-12.6754693;-38.9410781;52.29;59.15;910
99.12;39.80;6.55;39.41;-12.6750297;-38.9410591;52.06;61.21;879
99.12;40.30;6.74;40.31;-12.6745500;-38.9410591;52.01;61.63;891
99.12;39.90;6.65;39.71;-12.6740598;-38.9410476;52.20;60.85;990
98.92;40.00;6.45;39.21;-12.6736202;-38.9410209;52.20;59.82;896
99.12;39.80;6.55;39.41;-12.6732702;-38.9410591;52.43;60.65;881
99.12;39.70;6.55;41.21;-12.6729097;-38.9410705;52.31;59.20;1001
99.12;40.00;6.55;41.41;-12.6724796;-38.9410476;51.91;58.84;766
99.02;39.70;6.35;42.81;-12.6719198;-38.9410095;51.13;53.96;960
99.12;39.40;6.55;41.51;-12.6713895;-38.9409751;51.32;54.51;914
99.02;38.80;6.84;43.61;-12.6708993;-38.9410018;52.41;55.67;924
99.12;39.30;6.84;42.21;-12.6704292;-38.9409751;51.82;55.80;944
99.12;39.40;6.94;42.01;-12.6699695;-38.9408836;52.67;57.29;619
99.02;40.00;6.74;39.71;-12.6695394;-38.9408378;52.35;57.07;913
99.12;40.40;6.74;39.11;-12.6691989;-38.9407997;51.90;57.25;864
99.12;40.70;6.84;41.31;-12.6687593;-38.9407615;51.05;53.90;1015
99.12;40.60;6.84;40.70;-12.6681604;-38.9406814;51.02;53.17;1007
99.12;40.40;6.74;40.91;-12.6675691;-38.9406051;51.03;51.62;1021
99.02;39.40;6.65;41.41;-12.6670103;-38.9405593;51.14;51.02;696
99.02;39.00;6.65;42.61;-12.6664390;-38.9405021;51.61;52.82;811
98.92;38.60;6.94;47.31;-12.6659393;-38.9405059;52.08;53.53;881
98.53;38.20;6.84;46.81;-12.6654300;-38.9405059;51.51;52.32;887
98.63;38.60;6.84;48.61;-12.6648893;-38.9405479;50.88;48.40;876
98.83;37.80;6.74;45.61;-12.6643190;-38.9406204;51.42;49.36;725
97.85;37.30;6.94;50.21;-12.6638402;-38.9407157;51.86;50.76;999
98.34;37.00;6.94;51.71;-12.6633691;-38.9407806;53.66;50.59;984
99.12;36.60;7.15;53.91;-12.6628704;-38.9408264;54.29;51.43;1009
99.12;37.10;7.15;54.01;-12.6623191;-38.9409751;53.65;49.31;861
99.12;37.60;6.95;51.01;-12.6617898;-38.9412384;53.53;51.13;585
99.12;37.90;6.84;46.31;-12.6612997;-38.9415512;53.57;50.95;998
99.12;38.60;6.84;44.91;-12.6609601;-38.9417915;54.66;50.61;725
99.12;39.00;6.74;45.31;-12.6606206;-38.9420204;54.18;47.21;960
99.12;39.40;6.84;47.31;-12.6602487;-38.9422302;54.15;47.33;929
99.12;39.30;6.84;45.41;-12.6597595;-38.9425354;54.19;46.90;616
99.12;39.20;6.74;45.11;-12.6593103;-38.9428215;54.47;46.81;807
99.12;39.60;6.84;45.61;-12.6588001;-38.9431800;54.86;47.65;500
99.02;39.50;6.74;45.31;-12.6582708;-38.9435272;54.65;48.96;1023
98.92;38.80;6.74;42.21;-12.6577901;-38.9438781;54.85;47.34;879
99.12;39.50;6.94;43.01;-12.6573991;-38.9441719;54.88;47.28;826
99.12;40.20;6.94;43.21;-12.6570301;-38.9444694;55.54;49.25;910
99.12;40.70;7.04;41.51;-12.6567192;-38.9447593;55.64;47.48;596
99.12;40.80;7.14;45.01;-12.6563291;-38.9451103;54.65;44.20;768
99.12;41.30;6.94;40.81;-12.6559591;-38.9454307;55.84;45.54;826
99.12;41.70;6.94;41.81;-12.6556491;-38.9457054;55.57;45.03;913
99.12;42.00;7.14;41.41;-12.6553192;-38.9459877;55.67;44.62;953
99.12;42.20;7.04;40.61;-12.6549596;-38.9462509;55.54;45.06;883
97.95;42.10;7.14;39.71;-12.6546087;-38.9465599;55.72;45.32;779
99.12;41.30;7.23;42.51;-12.6542196;-38.9469490;55.46;44.23;976
99.12;41.30;7.04;38.61;-12.6539106;-38.9474105;56.07;45.87;874
99.12;41.60;6.84;37.91;-12.6536207;-38.9477500;56.46;46.07;924
99.02;42.20;6.84;38.11;-12.6533107;-38.9480209;57.56;47.38;909
98.53;41.70;6.94;37.91;-12.6530189;-38.9482002;57.58;47.62;921
99.12;42.10;7.04;39.01;-12.6527395;-38.9483909;57.90;47.65;849
99.12;42.40;7.04;37.71;-12.6524991;-38.9486007;57.58;46.45;836
99.12;42.80;7.04;37.81;-12.6522197;-38.9488182;57.10;46.30;897
99.12;43.10;7.14;39.01;-12.6518888;-38.9490814;56.84;45.13;997
99.12;42.60;7.14;38.31;-12.6515598;-38.9493789;56.78;45.54;942
99.12;42.50;7.14;39.11;-12.6512298;-38.9496994;55.75;41.85;876
98.83;42.00;7.04;39.61;-12.6508493;-38.9500579;55.74;41.15;944
98.73;40.80;7.14;42.31;-12.6504602;-38.9503746;55.84;41.44;1000
98.63;40.10;7.14;43.81;-12.6500883;-38.9507102;56.90;41.19;958
98.53;39.30;7.23;45.31;-12.6497602;-38.9510116;56.77;41.85;890
98.04;38.70;7.14;45.81;-12.6493902;-38.9512710;56.82;41.49;1021
98.24;37.70;7.33;49.51;-12.6490097;-38.9515914;57.04;40.47;844
98.44;37.20;7.14;50.11;-12.6486797;-38.9518585;57.06;40.51;897
99.02;37.70;7.04;48.61;-12.6483106;-38.9521446;56.61;41.54;952
99.02;38.20;7.04;47.41;-12.6479501;-38.9524345;56.73;42.36;843
98.53;38.90;7.14;46.31;-12.6476697;-38.9526290;56.59;42.27;867
98.53;38.20;7.33;48.11;-12.6473293;-38.9528503;57.47;41.90;902
98.63;37.90;6.94;46.81;-12.6469907;-38.9529190;57.47;42.68;811
98.92;38.50;7.04;46.01;-12.6465902;-38.9529418;57.68;43.33;880
99.02;39.10;6.94;45.31;-12.6462087;-38.9529914;57.63;42.43;1013
99.02;39.30;6.84;42.51;-12.6457500;-38.9530143;61.10;60.55;933
99.02;39.70;6.94;43.01;-12.6453285;-38.9530143;60.64;58.50;979
99.02;40.00;6.84;42.61;-12.6448993;-38.9530448;60.88;57.21;912
99.02;40.10;6.84;44.21;-12.6444892;-38.9530715;61.05;58.44;935
99.02;40.20;7.04;43.41;-12.6440801;-38.9530715;60.80;59.47;889
99.02;40.50;7.04;43.11;-12.6436891;-38.9531173;60.66;58.89;865
99.02;40.60;6.94;42.01;-12.6432790;-38.9531555;60.31;58.73;973
99.02;40.70;6.84;41.91;-12.6428899;-38.9531860;60.31;60.02;883
98.92;40.90;6.74;41.21;-12.6425399;-38.9531860;61.67;61.07;639
98.83;40.80;6.74;40.21;-12.6421108;-38.9531555;60.73;61.44;840
98.83;39.80;6.94;42.41;-12.6416997;-38.9531555;60.50;60.46;912
98.92;40.10;6.84;43.21;-12.6413402;-38.9531860;60.48;59.81;801
98.92;40.10;6.84;43.21;-12.6408796;-38.9531745;60.43;59.93;979
98.92;39.80;6.84;41.31;-12.6403589;-38.9531974;60.13;56.38;942
99.02;40.00;6.94;43.31;-12.6399393;-38.9532585;60.30;56.00;927
99.02;40.20;6.84;42.71;-12.6394796;-38.9533157;60.19;57.82;871
98.83;40.50;6.94;40.11;-12.6390485;-38.9533500;59.70;58.97;917
99.02;40.70;7.04;41.01;-12.6386594;-38.9534301;59.45;58.61;905
99.02;41.10;6.94;40.51;-12.6382589;-38.9534950;59.22;56.67;887
98.92;41.30;7.04;40.41;-12.6378889;-38.9535903;59.31;56.79;757
98.92;41.20;6.94;39.21;-12.6375293;-38.9536476;59.59;57.71;639
98.83;41.40;7.14;41.21;-12.6371393;-38.9537162;59.12;57.43;892
97.85;41.10;7.04;42.01;-12.6366891;-38.9537887;59.76;56.41;1023
98.92;40.90;7.14;42.91;-12.6362485;-38.9538154;59.62;57.16;872
98.34;41.10;7.23;43.21;-12.6357898;-38.9538993;59.42;57.55;840
98.92;41.00;7.04;41.41;-12.6353101;-38.9539413;59.37;57.29;922
98.24;40.20;6.94;42.31;-12.6348295;-38.9539680;59.74;57.53;817
97.95;39.00;6.74;44.61;-12.6343793;-38.9539985;59.51;57.10;919
98.14;37.90;7.23;47.61;-12.6338701;-38.9540367;59.79;55.60;905
97.95;36.90;7.15;51.81;-12.6333684;-38.9541664;58.53;55.08;796
97.85;36.20;7.05;52.21;-12.6327390;-38.9543418;58.03;54.81;455
97.85;35.70;7.15;52.51;-12.6321287;-38.9544448;57.83;53.63;864
98.44;35.30;6.95;53.11;-12.6315994;-38.9545249;57.61;52.72;880
98.92;35.90;7.15;52.41;-12.6310701;-38.9546394;57.48;52.88;789
98.92;36.70;7.04;49.71;-12.6305599;-38.9547462;57.02;53.84;934
98.92;37.10;7.04;50.71;-12.6300802;-38.9548606;56.53;53.76;109
98.92;37.30;7.15;51.31;-12.6294698;-38.9550209;56.59;52.85;896
98.92;37.70;7.15;49.41;-12.6289291;-38.9551086;56.49;52.86;882
98.92;38.20;7.23;48.41;-12.6284894;-38.9552307;56.47;54.84;905
98.92;38.70;7.23;45.91;-12.6280994;-38.9553375;56.48;53.71;835
98.92;39.10;7.33;45.31;-12.6276597;-38.9554557;56.57;54.61;819
99.02;39.60;7.23;44.01;-12.6271696;-38.9556083;56.30;54.21;742
98.92;39.80;7.04;44.01;-12.6267194;-38.9557380;56.83;54.51;868
98.92;40.00;7.14;45.11;-12.6262702;-38.9558601;56.10;54.24;818
98.83;40.30;7.33;45.81;-12.6257896;-38.9560394;55.92;53.22;879
98.73;40.30;7.33;45.61;-12.6253108;-38.9562492;55.62;53.20;906
98.92;40.10;7.23;45.21;-12.6247701;-38.9564895;55.66;53.12;1023
98.83;40.00;7.23;45.11;-12.6242198;-38.9567298;55.74;52.02;642
98.83;39.70;7.14;46.51;-12.6236896;-38.9569511;55.68;50.66;967
98.73;39.20;7.14;47.51;-12.6231603;-38.9571609;55.70;50.17;951
98.92;38.50;7.04;48.41;-12.6226606;-38.9573783;55.39;49.60;844
98.73;38.70;7.14;46.41;-12.6221990;-38.9575462;56.15;51.02;857
98.73;38.90;7.14;46.61;-12.6218404;-38.9577064;55.42;51.22;864
98.73;39.30;7.23;44.21;-12.6214790;-38.9578475;55.73;51.77;864
98.73;39.50;6.94;43.61;-12.6211605;-38.9579811;55.41;52.21;866
98.83;38.80;7.14;45.11;-12.6207990;-38.9580802;55.43;51.67;885
98.83;39.40;7.23;45.61;-12.6204490;-38.9582328;55.45;53.36;910
98.83;39.80;7.23;43.81;-12.6201601;-38.9583206;55.47;53.59;878
98.73;40.10;7.04;44.11;-12.6199102;-38.9584159;55.31;53.65;836
98.83;40.50;7.33;43.01;-12.6195497;-38.9585304;55.84;52.32;799
98.63;40.80;7.43;44.81;-12.6191396;-38.9587097;55.37;52.21;869
98.73;41.00;7.33;41.51;-12.6186790;-38.9589347;55.02;50.99;857
98.83;41.40;7.23;40.01;-12.6182308;-38.9591293;55.07;50.73;901
98.83;41.60;7.33;39.91;-12.6177787;-38.9592704;55.11;51.05;866
98.63;41.50;7.43;41.51;-12.6173286;-38.9594612;54.92;51.31;937
98.63;41.70;7.23;38.51;-12.6168498;-38.9596481;55.23;51.33;932
98.63;42.00;7.14;37.81;-12.6163997;-38.9598083;55.18;51.34;869
98.73;42.40;7.33;37.81;-12.6160306;-38.9599876;55.34;51.64;970
98.83;42.60;7.33;38.61;-12.6156196;-38.9601287;55.25;52.30;718
98.73;42.30;7.23;37.21;-12.6151199;-38.9603195;55.00;49.39;689
98.73;42.00;7.14;37.11;-12.6146697;-38.9604988;55.13;49.38;860
98.83;42.00;7.33;39.01;-12.6141901;-38.9606590;54.77;49.31;883
98.73;41.30;7.33;39.71;-12.6137104;-38.9608345;55.06;49.63;964
98.83;41.20;6.84;38.41;-12.6132488;-38.9610099;56.00;50.42;1020
98.63;41.00;7.04;39.51;-12.6127195;-38.9611244;55.72;48.91;959
98.63;41.10;7.23;40.71;-12.6122303;-38.9613685;55.77;47.62;915
98.44;41.40;7.33;42.31;-12.6117897;-38.9615974;56.99;47.59;975
98.73;41.30;7.23;41.71;-12.6113195;-38.9618453;55.76;47.47;886
98.83;41.50;6.74;39.21;-12.6108589;-38.9619560;56.62;46.71;820
98.63;41.70;7.04;40.11;-12.6104087;-38.9621276;55.85;46.30;915
98.53;41.90;6.94;39.01;-12.6099386;-38.9623603;55.43;45.62;734
98.44;41.90;7.04;40.11;-12.6094799;-38.9626007;55.12;45.48;875
98.44;41.90;7.14;41.31;-12.6090192;-38.9628715;55.67;45.29;897
98.53;41.40;7.04;40.21;-12.6085996;-38.9631462;58.66;44.04;753
98.53;41.00;7.14;41.91;-12.6082391;-38.9634361;55.52;46.01;769
98.44;40.80;7.14;42.81;-12.6078195;-38.9637298;55.25;44.64;1005
97.65;39.80;7.04;44.51;-12.6074485;-38.9640388;55.48;44.45;895
96.87;37.10;7.14;49.81;-12.6074695;-38.9640922;55.78;44.58;1023
96.48;36.20;7.15;52.41;-12.6074695;-38.9640922;55.61;45.21;894
96.97;35.80;7.34;53.71;-12.6074695;-38.9640922;56.03;41.44;1009
96.97;34.90;6.85;57.11;-12.6074695;-38.9640922;55.93;42.73;1022
97.46;34.60;7.05;58.91;-12.6074695;-38.9640922;55.50;41.49;1019
96.68;34.30;7.34;56.11;-12.6074695;-38.9640922;57.14;40.57;891
